[1, -599][DEBUG] 出怪种子: 0x2F4A177E
[1, -599][DEBUG] 阳光: 8000, 白, 0f, SL次数: 0 [13:53]
[1, -599][DEBUG] N: [3-9 267 4-9 0] [慢 100 变 165 白 1 快 1]
加压a: [慢 2 变 3 白 0 快 0] 加压A: [慢 0 变 0 白 0 快 0] 加压失败: 0
总: [慢 201 变 270 白 272 快 307] 预计 16:17 完成 10k flags (共 143 min)
[1, -599][DEBUG] 出怪种子: 0x95AEF658
[1, -599][DEBUG] 阳光: 9890, 变, 2100f, SL次数: 0 [14:23]
[1, -599][DEBUG] 阳光: 9890, 白, 2102f, SL次数: 0 [14:23]
[1, -599][DEBUG] 阳光: 9890, 白, 2104f, SL次数: 0 [14:23]
[1, -599][DEBUG] 阳光: 9890, 慢, 2106f, SL次数: 0 [14:23]
[1, -599][DEBUG] 阳光: 9915, 变, 2108f, SL次数: 0 [14:23]
[1, -599][DEBUG] 阳光: 9815, 快, 2110f, SL次数: 0 [14:23]
[1, -599][DEBUG] 阳光: 9865, 白, 2112f, SL次数: 0 [14:23]
[1, -599][DEBUG] 阳光: 9865, 慢, 2114f, SL次数: 0 [14:24]
[1, -599][DEBUG] 阳光: 9915, 白, 2116f, SL次数: 0 [14:24]
[1, -599][DEBUG] 阳光: 9865, 变, 2118f, SL次数: 0 [14:24]
[1, -599][DEBUG] 阳光: 9840, 白, 2120f, SL次数: 0 [14:24]
[1, -599][DEBUG] 阳光: 9865, 变, 2122f, SL次数: 0 [14:24]
[1, -599][DEBUG] 阳光: 9915, 白, 2124f, SL次数: 0 [14:24]
[1, -599][DEBUG] 阳光: 9890, 变, 2126f, SL次数: 0 [14:24]
[1, -599][DEBUG] 阳光: 9840, 快, 2128f, SL次数: 0 [14:24]
[1, -599][DEBUG] 阳光: 9865, 慢, 2130f, SL次数: 0 [14:24]
[1, -599][DEBUG] 阳光: 9840, 快, 2132f, SL次数: 0 [14:24]
[1, -599][DEBUG] 阳光: 9890, 快, 2134f, SL次数: 0 [14:24]
[1, -599][DEBUG] 阳光: 9865, 慢, 2136f, SL次数: 0 [14:24]
[1, -599][DEBUG] 阳光: 9915, 慢, 2138f, SL次数: 0 [14:24]
[1, -599][DEBUG] 阳光: 9865, 白, 2140f, SL次数: 0 [14:24]
[1, -599][DEBUG] 阳光: 9890, 快, 2142f, SL次数: 0 [14:24]
[1, -599][DEBUG] 阳光: 9865, 慢, 2144f, SL次数: 0 [14:24]
[1, -599][DEBUG] 阳光: 9865, 变, 2146f, SL次数: 0 [14:24]
[1, -599][DEBUG] 阳光: 9915, 快, 2148f, SL次数: 0 [14:24]
[1, -599][DEBUG] 阳光: 9890, 白, 2150f, SL次数: 0 [14:24]
[1, -599][DEBUG] 阳光: 9890, 慢, 2152f, SL次数: 0 [14:24]
[1, -599][DEBUG] 阳光: 9840, 慢, 2154f, SL次数: 0 [14:24]
[1, -599][DEBUG] 阳光: 9840, 慢, 2156f, SL次数: 0 [14:24]
[1, -599][DEBUG] 阳光: 9840, 快, 2158f, SL次数: 0 [14:24]
[1, -599][DEBUG] 阳光: 9890, 白, 2160f, SL次数: 0 [14:24]
[1, -599][DEBUG] 阳光: 9890, 白, 2162f, SL次数: 0 [14:24]
[1, -599][DEBUG] 阳光: 9865, 慢, 2164f, SL次数: 0 [14:24]
[1, -599][DEBUG] 阳光: 9890, 快, 2166f, SL次数: 0 [14:24]
[1, -599][DEBUG] 阳光: 9865, 变, 2168f, SL次数: 0 [14:24]
[1, -599][DEBUG] 阳光: 9840, 快, 2170f, SL次数: 0 [14:24]
[1, -599][DEBUG] 阳光: 9890, 变, 2172f, SL次数: 0 [14:24]
[1, -599][DEBUG] 阳光: 9840, 白, 2174f, SL次数: 0 [14:24]
[1, -599][DEBUG] 阳光: 9865, 慢, 2176f, SL次数: 0 [14:24]
[1, -599][DEBUG] 阳光: 9840, 白, 2178f, SL次数: 0 [14:24]
[1, -599][DEBUG] 阳光: 9865, 白, 2180f, SL次数: 0 [14:24]
[1, -599][DEBUG] 阳光: 9890, 快, 2182f, SL次数: 0 [14:25]
[1, -599][DEBUG] 阳光: 9865, 慢, 2184f, SL次数: 0 [14:25]
[1, -599][DEBUG] 阳光: 9915, 快, 2186f, SL次数: 0 [14:25]
[1, -599][DEBUG] 阳光: 9890, 慢, 2188f, SL次数: 0 [14:25]
[1, -599][DEBUG] 阳光: 9865, 变, 2190f, SL次数: 0 [14:25]
[1, -599][DEBUG] 阳光: 9815, 白, 2192f, SL次数: 0 [14:25]
[1, -599][DEBUG] 阳光: 9865, 快, 2194f, SL次数: 0 [14:25]
[1, -599][DEBUG] 阳光: 9865, 快, 2196f, SL次数: 0 [14:25]
[1, -599][DEBUG] 阳光: 9890, 变, 2198f, SL次数: 0 [14:25]
[1, -599][DEBUG] N: [3-9 282 4-9 0] [慢 108 变 172 白 1 快 1]
加压a: [慢 2 变 3 白 0 快 0] 加压A: [慢 0 变 0 白 0 快 0] 加压失败: 0
总: [慢 214 变 280 白 286 快 320] 预计 16:17 完成 10k flags (共 143 min)
[1, -599][DEBUG] 出怪种子: 0x21F02BEE
[1, -599][DEBUG] 阳光: 9815, 快, 2200f, SL次数: 0 [14:25]
[1, -599][DEBUG] 阳光: 9890, 白, 2202f, SL次数: 0 [14:25]
[1, -599][DEBUG] 阳光: 9865, 白, 2204f, SL次数: 0 [14:25]
[1, -599][DEBUG] 阳光: 9890, 变, 2206f, SL次数: 0 [14:25]
[1, -599][DEBUG] 阳光: 9915, 慢, 2208f, SL次数: 0 [14:25]
[1, -599][DEBUG] 阳光: 9840, 快, 2210f, SL次数: 0 [14:25]
[1, -599][DEBUG] 阳光: 9865, 快, 2212f, SL次数: 0 [14:25]
[1, -599][DEBUG] 阳光: 9890, 变, 2214f, SL次数: 0 [14:25]
[1, -599][DEBUG] 阳光: 9840, 慢, 2216f, SL次数: 0 [14:25]
[1, -599][DEBUG] 阳光: 9915, 快, 2218f, SL次数: 0 [14:25]
[1, -599][DEBUG] 阳光: 9865, 慢, 2220f, SL次数: 0 [14:25]
[1, -599][DEBUG] 阳光: 9890, 白, 2222f, SL次数: 0 [14:25]
[1, -599][DEBUG] 阳光: 9865, 变, 2224f, SL次数: 0 [14:25]
[1, -599][DEBUG] 阳光: 9915, 慢, 2226f, SL次数: 0 [14:25]
[1, -599][DEBUG] 阳光: 9865, 快, 2228f, SL次数: 0 [14:25]
[1, -599][DEBUG] 阳光: 9890, 变, 2230f, SL次数: 0 [14:25]
[1, -599][DEBUG] 阳光: 9915, 白, 2232f, SL次数: 0 [14:25]
[1, -599][DEBUG] 阳光: 9865, 快, 2234f, SL次数: 0 [14:25]
[1, -599][DEBUG] 阳光: 9865, 慢, 2236f, SL次数: 0 [14:25]
[1, -599][DEBUG] 阳光: 9840, 快, 2238f, SL次数: 0 [14:25]
[1, -599][DEBUG] 阳光: 9865, 慢, 2240f, SL次数: 0 [14:25]
[1, -599][DEBUG] 阳光: 9865, 快, 2242f, SL次数: 0 [14:25]
[1, -599][DEBUG] 阳光: 9865, 变, 2244f, SL次数: 0 [14:25]
[1, -599][DEBUG] 阳光: 9915, 慢, 2246f, SL次数: 0 [14:25]
[1, -599][DEBUG] 阳光: 9890, 变, 2248f, SL次数: 0 [14:25]
[1, -599][DEBUG] 阳光: 9815, 白, 2250f, SL次数: 0 [14:25]
[1, -599][DEBUG] 阳光: 9890, 快, 2252f, SL次数: 0 [14:26]
[1, -599][DEBUG] 阳光: 9890, 慢, 2254f, SL次数: 0 [14:26]
[1, -599][DEBUG] 阳光: 9840, 变, 2256f, SL次数: 0 [14:26]
[1, -599][DEBUG] 阳光: 9840, 变, 2258f, SL次数: 0 [14:26]
[1, -599][DEBUG] 阳光: 9915, 慢, 2260f, SL次数: 0 [14:26]
[1, -599][DEBUG] 阳光: 9865, 变, 2262f, SL次数: 0 [14:26]
[1, -599][DEBUG] 阳光: 9865, 慢, 2264f, SL次数: 0 [14:26]
[1, -599][DEBUG] 阳光: 9865, 白, 2266f, SL次数: 0 [14:26]
[1, -599][DEBUG] 阳光: 9890, 白, 2268f, SL次数: 0 [14:26]
[1, -599][DEBUG] 阳光: 9890, 慢, 2270f, SL次数: 0 [14:26]
[1, -599][DEBUG] 阳光: 9915, 慢, 2272f, SL次数: 0 [14:26]
[1, -599][DEBUG] 阳光: 9840, 变, 2274f, SL次数: 0 [14:26]
[1, -599][DEBUG] 阳光: 9840, 白, 2276f, SL次数: 0 [14:26]
[1, -599][DEBUG] 阳光: 9865, 变, 2278f, SL次数: 0 [14:26]
[1, -599][DEBUG] 阳光: 9815, 白, 2280f, SL次数: 0 [14:26]
[1, -599][DEBUG] 阳光: 9865, 白, 2282f, SL次数: 0 [14:26]
[1, -599][DEBUG] 阳光: 9890, 快, 2284f, SL次数: 0 [14:26]
[1, -599][DEBUG] 阳光: 9865, 变, 2286f, SL次数: 0 [14:26]
[1, -599][DEBUG] 阳光: 9815, 快, 2288f, SL次数: 0 [14:26]
[1, -599][DEBUG] 阳光: 9890, 变, 2290f, SL次数: 0 [14:26]
[1, -599][DEBUG] 阳光: 9840, 白, 2292f, SL次数: 0 [14:26]
[1, -599][DEBUG] 阳光: 9890, 变, 2294f, SL次数: 0 [14:26]
[1, -599][DEBUG] 阳光: 9890, 白, 2296f, SL次数: 0 [14:26]
[1, -599][DEBUG] 阳光: 9890, 快, 2298f, SL次数: 0 [14:26]
[1, -599][DEBUG] N: [3-9 299 4-9 0] [慢 116 变 181 白 1 快 1]
加压a: [慢 2 变 3 白 0 快 0] 加压A: [慢 0 变 0 白 0 快 0] 加压失败: 0
总: [慢 226 变 294 白 298 快 332] 预计 16:17 完成 10k flags (共 143 min)
[1, -599][DEBUG] 出怪种子: 0x8ED7EA3E
[1, -599][DEBUG] 阳光: 9865, 白, 2300f, SL次数: 0 [14:26]
[1, -599][DEBUG] 阳光: 9890, 白, 2302f, SL次数: 0 [14:26]
[1, -599][DEBUG] 阳光: 9890, 变, 2304f, SL次数: 0 [14:26]
[1, -599][DEBUG] 阳光: 9890, 快, 2306f, SL次数: 0 [14:26]
[1, -599][DEBUG] 阳光: 9890, 慢, 2308f, SL次数: 0 [14:26]
[1, -599][DEBUG] 阳光: 9865, 白, 2310f, SL次数: 0 [14:26]
[1, -599][DEBUG] 阳光: 9890, 慢, 2312f, SL次数: 0 [14:26]
[1, -599][DEBUG] 阳光: 9890, 变, 2314f, SL次数: 0 [14:26]
[1, -599][DEBUG] 阳光: 9840, 快, 2316f, SL次数: 0 [14:26]
[1, -599][DEBUG] 阳光: 9890, 快, 2318f, SL次数: 0 [14:27]
[1, -599][DEBUG] 阳光: 9865, 白, 2320f, SL次数: 0 [14:27]
[1, -599][DEBUG] 阳光: 9890, 白, 2322f, SL次数: 0 [14:27]
[1, -599][DEBUG] 阳光: 9890, 白, 2324f, SL次数: 0 [14:27]
[1, -599][DEBUG] 阳光: 9865, 慢, 2326f, SL次数: 0 [14:27]
[1, -599][DEBUG] 阳光: 9840, 白, 2328f, SL次数: 0 [14:27]
[1, -599][DEBUG] 阳光: 9890, 慢, 2330f, SL次数: 0 [14:27]
[1, -599][DEBUG] 阳光: 9915, 慢, 2332f, SL次数: 0 [14:27]
[1, -599][DEBUG] 阳光: 9840, 快, 2334f, SL次数: 0 [14:27]
[1, -599][DEBUG] 阳光: 9890, 变, 2336f, SL次数: 0 [14:27]
[1, -599][DEBUG] 阳光: 9915, 变, 2338f, SL次数: 0 [14:27]
[1, -599][DEBUG] 阳光: 9915, 白, 2340f, SL次数: 0 [14:27]
[1, -599][DEBUG] 阳光: 9890, 慢, 2342f, SL次数: 0 [14:27]
[1, -599][DEBUG] 阳光: 9840, 白, 2344f, SL次数: 0 [14:27]
[1, -599][DEBUG] 阳光: 9890, 慢, 2346f, SL次数: 0 [14:27]
[1, -599][DEBUG] 阳光: 9915, 变, 2348f, SL次数: 0 [14:27]
[1, -599][DEBUG] 阳光: 9840, 白, 2350f, SL次数: 0 [14:27]
[1, -599][DEBUG] 阳光: 9865, 白, 2352f, SL次数: 0 [14:27]
[1, -599][DEBUG] 阳光: 9890, 变, 2354f, SL次数: 0 [14:27]
[1, -599][DEBUG] 阳光: 9840, 变, 2356f, SL次数: 0 [14:27]
[1, -599][DEBUG] 阳光: 9815, 慢, 2358f, SL次数: 0 [14:27]
[1, -599][DEBUG] 阳光: 9915, 快, 2360f, SL次数: 0 [14:27]
[1, -599][DEBUG] 阳光: 9890, 快, 2362f, SL次数: 0 [14:27]
[1, -599][DEBUG] 阳光: 9890, 快, 2364f, SL次数: 0 [14:27]
[1, -599][DEBUG] 阳光: 9890, 白, 2366f, SL次数: 0 [14:27]
[1, -599][DEBUG] 阳光: 9890, 快, 2368f, SL次数: 0 [14:27]
[1, -599][DEBUG] 阳光: 9865, 白, 2370f, SL次数: 0 [14:27]
[1, -599][DEBUG] 阳光: 9865, 白, 2372f, SL次数: 0 [14:27]
[1, -599][DEBUG] 阳光: 9890, 慢, 2374f, SL次数: 0 [14:27]
[1, -599][DEBUG] 阳光: 9915, 变, 2376f, SL次数: 0 [14:27]
[1, -599][DEBUG] 阳光: 9840, 慢, 2378f, SL次数: 0 [14:27]
[1, -599][DEBUG] 阳光: 9840, 慢, 2380f, SL次数: 0 [14:27]
[1, -599][DEBUG] 阳光: 9840, 变, 2382f, SL次数: 0 [14:27]
[1, -599][DEBUG] 阳光: 9865, 白, 2384f, SL次数: 0 [14:28]
[1, -599][DEBUG] 阳光: 9890, 快, 2386f, SL次数: 0 [14:28]
[1, -599][DEBUG] 阳光: 9890, 快, 2388f, SL次数: 0 [14:28]
[1, -599][DEBUG] 阳光: 9890, 慢, 2390f, SL次数: 0 [14:28]
[1, -599][DEBUG] 阳光: 9865, 变, 2392f, SL次数: 0 [14:28]
[1, -599][DEBUG] 阳光: 9865, 快, 2394f, SL次数: 0 [14:28]
[1, -599][DEBUG] 阳光: 9865, 快, 2396f, SL次数: 0 [14:28]
[1, -599][DEBUG] 阳光: 9865, 白, 2398f, SL次数: 0 [14:28]
[1, -599][DEBUG] N: [3-9 313 4-9 0] [慢 123 变 188 白 1 快 1]
加压a: [慢 2 变 4 白 0 快 0] 加压A: [慢 0 变 0 白 0 快 0] 加压失败: 0
总: [慢 238 变 304 白 314 快 344] 预计 16:17 完成 10k flags (共 144 min)
[1, -599][DEBUG] 出怪种子: 0xCFF0EECE
[1, -599][DEBUG] 阳光: 9865, 快, 2400f, SL次数: 0 [14:28]
[1, -599][DEBUG] 阳光: 9890, 变, 2402f, SL次数: 0 [14:28]
[1, -599][DEBUG] 阳光: 9915, 慢, 2404f, SL次数: 0 [14:28]
[1, -599][DEBUG] 阳光: 9915, 慢, 2406f, SL次数: 0 [14:28]
[1, -599][DEBUG] 阳光: 9840, 慢, 2408f, SL次数: 0 [14:28]
[1, -599][DEBUG] 阳光: 9890, 变, 2410f, SL次数: 0 [14:28]
[1, -599][DEBUG] 阳光: 9915, 白, 2412f, SL次数: 0 [14:28]
[1, -599][DEBUG] 阳光: 9890, 白, 2414f, SL次数: 0 [14:28]
[1, -599][DEBUG] 阳光: 9865, 变, 2416f, SL次数: 0 [14:28]
[1, -599][DEBUG] 阳光: 9815, 白, 2418f, SL次数: 0 [14:28]
[1, -599][DEBUG] 阳光: 9890, 变, 2420f, SL次数: 0 [14:28]
[1, -599][DEBUG] 阳光: 9840, 快, 2422f, SL次数: 0 [14:28]
[1, -599][DEBUG] 阳光: 9890, 变, 2424f, SL次数: 0 [14:28]
[1, -599][DEBUG] 阳光: 9840, 慢, 2426f, SL次数: 0 [14:28]
[1, -599][DEBUG] 阳光: 9915, 慢, 2428f, SL次数: 0 [14:28]
[1, -599][DEBUG] 阳光: 9865, 变, 2430f, SL次数: 0 [14:28]
[1, -599][DEBUG] 阳光: 9915, 快, 2432f, SL次数: 0 [14:28]
[1, -599][DEBUG] 阳光: 9865, 快, 2434f, SL次数: 0 [14:28]
[1, -599][DEBUG] 阳光: 9865, 变, 2436f, SL次数: 0 [14:28]
[1, -599][DEBUG] 阳光: 9890, 白, 2438f, SL次数: 0 [14:28]
[1, -599][DEBUG] 阳光: 9890, 白, 2440f, SL次数: 0 [14:28]
[1, -599][DEBUG] 阳光: 9865, 变, 2442f, SL次数: 0 [14:28]
[1, -599][DEBUG] 阳光: 9815, 白, 2444f, SL次数: 0 [14:28]
[1, -599][DEBUG] 阳光: 9890, 变, 2446f, SL次数: 0 [14:28]
[1, -599][DEBUG] 阳光: 9840, 变, 2448f, SL次数: 0 [14:28]
[1, -599][DEBUG] 阳光: 9840, 变, 2450f, SL次数: 0 [14:29]
[1, -599][DEBUG] 阳光: 9815, 快, 2452f, SL次数: 0 [14:29]
[1, -599][DEBUG] 阳光: 9865, 慢, 2454f, SL次数: 0 [14:29]
[1, -599][DEBUG] 阳光: 9865, 快, 2456f, SL次数: 0 [14:29]
[1, -599][DEBUG] 阳光: 9865, 白, 2458f, SL次数: 0 [14:29]
[1, -599][DEBUG] 阳光: 9890, 白, 2460f, SL次数: 0 [14:29]
[1, -599][DEBUG] 阳光: 9890, 变, 2462f, SL次数: 0 [14:29]
[1, -599][DEBUG] 阳光: 9840, 快, 2464f, SL次数: 0 [14:29]
[1, -599][DEBUG] 阳光: 9865, 白, 2466f, SL次数: 0 [14:29]
[1, -599][DEBUG] 阳光: 9890, 快, 2468f, SL次数: 0 [14:29]
[1, -599][DEBUG] 阳光: 9865, 快, 2470f, SL次数: 0 [14:29]
[1, -599][DEBUG] 阳光: 9865, 白, 2472f, SL次数: 0 [14:29]
[1, -599][DEBUG] 阳光: 9890, 变, 2474f, SL次数: 0 [14:29]
[1, -599][DEBUG] 阳光: 9915, 白, 2476f, SL次数: 0 [14:29]
[1, -599][DEBUG] 阳光: 9890, 变, 2478f, SL次数: 0 [14:29]
[1, -599][DEBUG] 阳光: 9890, 白, 2480f, SL次数: 0 [14:29]
[1, -599][DEBUG] 阳光: 9865, 变, 2482f, SL次数: 0 [14:29]
[1, -599][DEBUG] 阳光: 9890, 白, 2484f, SL次数: 0 [14:29]
[1, -599][DEBUG] 阳光: 9890, 白, 2486f, SL次数: 0 [14:29]
[1, -599][DEBUG] 阳光: 9890, 变, 2488f, SL次数: 0 [14:29]
[1, -599][DEBUG] 阳光: 9840, 白, 2490f, SL次数: 0 [14:29]
[1, -599][DEBUG] 阳光: 9865, 变, 2492f, SL次数: 0 [14:29]
[1, -599][DEBUG] 阳光: 9840, 快, 2494f, SL次数: 0 [14:29]
[1, -599][DEBUG] 阳光: 9865, 快, 2496f, SL次数: 0 [14:29]
[1, -599][DEBUG] 阳光: 9865, 白, 2498f, SL次数: 0 [14:29]
[1, -599][DEBUG] N: [3-9 326 4-9 0] [慢 126 变 198 白 1 快 1]
加压a: [慢 2 变 4 白 0 快 0] 加压A: [慢 0 变 0 白 0 快 0] 加压失败: 0
总: [慢 244 变 321 白 330 快 355] 预计 16:18 完成 10k flags (共 144 min)
[1, -599][DEBUG] 出怪种子: 0x5527006E
[1, -599][DEBUG] 阳光: 9865, 快, 2500f, SL次数: 0 [14:29]
[1, -599][DEBUG] 阳光: 9815, 变, 2502f, SL次数: 0 [14:29]
[1, -599][DEBUG] 阳光: 9840, 白, 2504f, SL次数: 0 [14:29]
[1, -599][DEBUG] 阳光: 9890, 白, 2506f, SL次数: 0 [14:29]
[1, -599][DEBUG] 阳光: 9865, 变, 2508f, SL次数: 0 [14:29]
[1, -599][DEBUG] 阳光: 9840, 快, 2510f, SL次数: 0 [14:29]
[1, -599][DEBUG] 阳光: 9890, 变, 2512f, SL次数: 0 [14:29]
[1, -599][DEBUG] 阳光: 9915, 快, 2514f, SL次数: 0 [14:29]
[1, -599][DEBUG] 阳光: 9865, 慢, 2516f, SL次数: 0 [14:29]
[1, -599][DEBUG] 阳光: 9915, 变, 2518f, SL次数: 0 [14:30]
[1, -599][DEBUG] 阳光: 9840, 白, 2520f, SL次数: 0 [14:30]
[1, -599][DEBUG] 阳光: 9865, 变, 2522f, SL次数: 0 [14:30]
[1, -599][DEBUG] 阳光: 9840, 快, 2524f, SL次数: 0 [14:30]
[1, -599][DEBUG] 阳光: 9865, 白, 2526f, SL次数: 0 [14:30]
[1, -599][DEBUG] 阳光: 9865, 变, 2528f, SL次数: 0 [14:30]
[1, -599][DEBUG] 阳光: 9840, 白, 2530f, SL次数: 0 [14:30]
[1, -599][DEBUG] 阳光: 9865, 快, 2532f, SL次数: 0 [14:30]
[1, -599][DEBUG] 阳光: 9890, 慢, 2534f, SL次数: 0 [14:30]
[1, -599][DEBUG] 阳光: 9915, 变, 2536f, SL次数: 0 [14:30]
[1, -599][DEBUG] 阳光: 9915, 变, 2538f, SL次数: 0 [14:30]
[1, -599][DEBUG] 阳光: 9915, 快, 2540f, SL次数: 0 [14:30]
[1, -599][DEBUG] 阳光: 9890, 快, 2542f, SL次数: 0 [14:30]
[1, -599][DEBUG] 阳光: 9890, 白, 2544f, SL次数: 0 [14:30]
[1, -599][DEBUG] 阳光: 9865, 白, 2546f, SL次数: 0 [14:30]
[1, -599][DEBUG] 阳光: 9890, 白, 2548f, SL次数: 0 [14:30]
[1, -599][DEBUG] 阳光: 9890, 白, 2550f, SL次数: 0 [14:30]
[1, -599][DEBUG] 阳光: 9890, 慢, 2552f, SL次数: 0 [14:30]
[1, -599][DEBUG] 阳光: 9840, 快, 2554f, SL次数: 0 [14:30]
[1, -599][DEBUG] 阳光: 9890, 快, 2556f, SL次数: 0 [14:30]
[1, -599][DEBUG] 阳光: 9865, 变, 2558f, SL次数: 0 [14:30]
[1, -599][DEBUG] 阳光: 9915, 快, 2560f, SL次数: 0 [14:30]
[1, -599][DEBUG] 阳光: 9890, 变, 2562f, SL次数: 0 [14:30]
[1, -599][DEBUG] 阳光: 9840, 慢, 2564f, SL次数: 0 [14:30]
[1, -599][DEBUG] 阳光: 9915, 慢, 2566f, SL次数: 0 [14:30]
[1, -599][DEBUG] 阳光: 9865, 慢, 2568f, SL次数: 0 [14:30]
[1, -599][DEBUG] 阳光: 9865, 白, 2570f, SL次数: 0 [14:30]
[1, -599][DEBUG] 阳光: 9865, 快, 2572f, SL次数: 0 [14:30]
[1, -599][DEBUG] 阳光: 9865, 快, 2574f, SL次数: 0 [14:30]
[1, -599][DEBUG] 阳光: 9890, 快, 2576f, SL次数: 0 [14:30]
[1, -599][DEBUG] 阳光: 9865, 快, 2578f, SL次数: 0 [14:30]
[1, -599][DEBUG] 阳光: 9865, 变, 2580f, SL次数: 0 [14:30]
[1, -599][DEBUG] 阳光: 9840, 快, 2582f, SL次数: 0 [14:30]
[1, -599][DEBUG] 阳光: 9890, 白, 2584f, SL次数: 0 [14:30]
[1, -599][DEBUG] 阳光: 9890, 白, 2586f, SL次数: 0 [14:30]
[1, -599][DEBUG] 阳光: 9890, 变, 2588f, SL次数: 0 [14:31]
[1, -599][DEBUG] 阳光: 9915, 白, 2590f, SL次数: 0 [14:31]
[1, -599][DEBUG] 阳光: 9890, 变, 2592f, SL次数: 0 [14:31]
[1, -599][DEBUG] 阳光: 9915, 变, 2594f, SL次数: 0 [14:31]
[1, -599][DEBUG] 阳光: 9890, 白, 2596f, SL次数: 0 [14:31]
[1, -599][DEBUG] 阳光: 9890, 白, 2598f, SL次数: 0 [14:31]
[1, -599][DEBUG] N: [3-9 336 4-9 1] [慢 129 变 205 白 1 快 2]
加压a: [慢 2 变 4 白 0 快 0] 加压A: [慢 0 变 0 白 0 快 0] 加压失败: 0
总: [慢 250 变 335 白 345 快 370] 预计 16:18 完成 10k flags (共 144 min)
[1, -599][DEBUG] 出怪种子: 0x78DB5777
[1, -599][DEBUG] 阳光: 9890, 慢, 2600f, SL次数: 0 [14:31]
[1, -599][DEBUG] 阳光: 9915, 白, 2602f, SL次数: 0 [14:31]
[1, -599][DEBUG] 阳光: 9890, 变, 2604f, SL次数: 0 [14:31]
[1, -599][DEBUG] 阳光: 9840, 白, 2606f, SL次数: 0 [14:31]
[1, -599][DEBUG] 阳光: 9890, 快, 2608f, SL次数: 0 [14:31]
[1, -599][DEBUG] 阳光: 9865, 变, 2610f, SL次数: 0 [14:31]
[1, -599][DEBUG] 阳光: 9840, 快, 2612f, SL次数: 0 [14:31]
[1, -599][DEBUG] 阳光: 9890, 变, 2614f, SL次数: 0 [14:31]
[1, -599][DEBUG] 阳光: 9915, 白, 2616f, SL次数: 0 [14:31]
[1, -599][DEBUG] 阳光: 9865, 变, 2618f, SL次数: 0 [14:31]
[1, -599][DEBUG] 阳光: 9840, 白, 2620f, SL次数: 0 [14:31]
[1, -599][DEBUG] 阳光: 9865, 白, 2622f, SL次数: 0 [14:31]
[1, -599][DEBUG] 阳光: 9890, 变, 2624f, SL次数: 0 [14:31]
[1, -599][DEBUG] 阳光: 9915, 快, 2626f, SL次数: 0 [14:31]
[1, -599][DEBUG] 阳光: 9865, 变, 2628f, SL次数: 0 [14:31]
[1, -599][DEBUG] 阳光: 9915, 慢, 2630f, SL次数: 0 [14:31]
[1, -599][DEBUG] 阳光: 9890, 快, 2632f, SL次数: 0 [14:31]
[1, -599][DEBUG] 阳光: 9865, 快, 2634f, SL次数: 0 [14:31]
[1, -599][DEBUG] 阳光: 9890, 慢, 2636f, SL次数: 0 [14:31]
[1, -599][DEBUG] 阳光: 9890, 白, 2638f, SL次数: 0 [14:31]
[1, -599][DEBUG] 阳光: 9890, 慢, 2640f, SL次数: 0 [14:31]
[1, -599][DEBUG] 阳光: 9840, 变, 2642f, SL次数: 0 [14:31]
[1, -599][DEBUG] 阳光: 9890, 变, 2644f, SL次数: 0 [14:31]
[1, -599][DEBUG] 阳光: 9890, 变, 2646f, SL次数: 0 [14:31]
[1, -599][DEBUG] 阳光: 9840, 白, 2648f, SL次数: 0 [14:31]
[1, -599][DEBUG] 阳光: 9865, 快, 2650f, SL次数: 0 [14:31]
[1, -599][DEBUG] 阳光: 9865, 白, 2652f, SL次数: 0 [14:31]
[1, -599][DEBUG] 阳光: 9890, 变, 2654f, SL次数: 0 [14:31]
[1, -599][DEBUG] 阳光: 9915, 快, 2656f, SL次数: 0 [14:32]
[1, -599][DEBUG] 阳光: 9865, 白, 2658f, SL次数: 0 [14:32]
[1, -599][DEBUG] 阳光: 9890, 快, 2660f, SL次数: 0 [14:32]
[1, -599][DEBUG] 阳光: 9890, 变, 2662f, SL次数: 0 [14:32]
[1, -599][DEBUG] 阳光: 9915, 慢, 2664f, SL次数: 0 [14:32]
[1, -599][DEBUG] 阳光: 9840, 快, 2666f, SL次数: 0 [14:32]
[1, -599][DEBUG] 阳光: 9890, 变, 2668f, SL次数: 0 [14:32]
[1, -599][DEBUG] 阳光: 9815, 变, 2670f, SL次数: 0 [14:32]
[1, -599][DEBUG] 阳光: 9915, 白, 2672f, SL次数: 0 [14:32]
[1, -599][DEBUG] 阳光: 9865, 白, 2674f, SL次数: 0 [14:32]
[1, -599][DEBUG] 阳光: 9865, 慢, 2676f, SL次数: 0 [14:32]
[1, -599][DEBUG] 阳光: 9865, 慢, 2678f, SL次数: 0 [14:32]
[1, -599][DEBUG] 阳光: 9915, 快, 2680f, SL次数: 0 [14:32]
[1, -599][DEBUG] 阳光: 9865, 慢, 2682f, SL次数: 0 [14:32]
[1, -599][DEBUG] 阳光: 9915, 快, 2684f, SL次数: 0 [14:32]
[1, -599][DEBUG] 阳光: 9865, 慢, 2686f, SL次数: 0 [14:32]
[1, -599][DEBUG] 阳光: 9815, 慢, 2688f, SL次数: 0 [14:32]
[1, -599][DEBUG] 阳光: 9865, 白, 2690f, SL次数: 0 [14:32]
[1, -599][DEBUG] 阳光: 9865, 快, 2692f, SL次数: 0 [14:32]
[1, -599][DEBUG] 阳光: 9865, 快, 2694f, SL次数: 0 [14:32]
